step,time,reward,x,y,psi,x_d,y_d,psi_d,Fx,Fy,N,Fx_set,Fy_set,N_set,u,v,r,u_current,v_current,rmsAc,r0,r1,r2,r3,r4,a0,a1,a2,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
18.0,0.36000000000000004,1.3943908018562092,0.39400013164791003,-0.1753733080729589,4.854075330264884,0.0,0.0,4.664013775356215,97.40245246585103,-22.956175583999357,6.619623658056982,-59.08929941458737,23.218906083143377,-5.318978331603499,0.18448599266252408,0.6936084094971723,-1.881535286556156,1.0660724734645082,-0.04311512688036316,0.08477049369219665,0.1157481097548236,0.33656213558222453,0.9504095365120254,-0.008328979992864277,0.0,-0.3939286627639158,0.15479270722095584,-0.26594891658017494,-0.39400013164791003,0.1753733080729589,-0.24199388764357008,0.04088231904725692,-0.0023453986935570437,-0.013862949575938394,0.18448599266252408,0.6936084094971723,-1.0,0.0,0.0
19.0,0.38000000000000006,1.4806523522498638,0.39768985150116054,-0.16150113988301545,4.81644462453376,0.0,0.0,4.664013775356215,94.17748885803968,-23.136343925492106,5.618978773620664,-59.9795442572704,21.107390119966933,-4.319347899956931,0.2444823866989614,0.6900488414173036,-1.7190814273481894,1.0868990310522855,-0.031088366299333432,0.07897538228221823,0.11693250322748965,0.4175443835042653,0.9537199258889012,-0.0075444603707923615,0.0,-0.39986362838180267,0.1407159341331129,-0.21596739499784656,-0.39768985150116054,0.16150113988301545,-0.19408098501041166,0.03763070573112337,-0.003689719853250506,-0.01387216818994344,0.2444823866989614,0.6900488414173036,-1.0,0.0,0.0
20.0,0.4000000000000001,1.574370695436728,0.40257949923513975,-0.14770016305466938,4.782062995986797,0.0,0.0,4.664013775356215,90.22915047051124,-23.323178357901938,4.70095917838728,-61.03712267014302,19.02310791122353,-3.402490673876649,0.2956964705592565,0.6825048581775169,-1.5567728642843606,1.100493469678478,-0.021191102663831625,0.07541668382389287,0.11717412952580179,0.5084582293557213,0.9557585024961746,-0.007020165940969454,0.0,-0.4069141511342868,0.12682071940815687,-0.17012453369383246,-0.40257949923513975,0.14770016305466938,-0.1503049359320223,0.03438162854696358,-0.004889647733979208,-0.013800976828346079,0.2956964705592565,0.6825048581775169,-1.0,0.0,0.0
21.0,0.4200000000000001,1.674997474377019,0.4084934286463249,-0.13405006589111904,4.750927538701109,0.0,0.0,4.664013775356215,86.19231019910173,-23.436094885856377,3.8654638145067097,-62.22054278551316,16.97965814757063,-2.5683382278565525,0.33775220286379787,0.6711777761805244,-1.394632165953091,1.1082700991400443,-0.014060183079717925,0.07251349568975499,0.11652730829558484,0.6077575869915868,0.9574248013947285,-0.006712222304881312,0.0,-0.41480361857008774,0.11319772098380418,-0.12841691139282763,-0.4084934286463249,0.13405006589111904,-0.11066204047247248,0.03113545728568745,-0.005913929411185126,-0.01365009716355034,0.33775220286379787,0.6711777761805244,-1.0,0.0,0.0
22.0,0.4400000000000001,1.780644013450204,0.4152484727036008,-0.12062651036750854,4.723034895382048,0.0,0.0,4.664013775356215,82.55630513250215,-23.43978128993613,3.112372512998781,-63.49173782614316,14.988723447336477,-1.8168118548539514,0.3711988121731996,0.6563513589128057,-1.2326870836849873,1.1121164655044624,-0.009887861248769145,0.06966817141776362,0.11508652405381391,0.7130768303214853,0.9590607078182911,-0.0065800487433865735,0.0,-0.4232782521742877,0.09992482298224319,-0.09084059274269757,-0.4152484727036008,0.12062651036750854,-0.07514802399145021,0.027892643319061605,-0.00675504405727595,-0.013423555523610492,0.3711988121731996,0.6563513589128057,-1.0,0.0,0.0
23.0,0.46000000000000013,1.8884020662059686,0.4226724489470648,-0.10749948318925243,4.698381153708348,0.0,0.0,4.664013775356215,79.53889589745692,-23.325263437311214,2.4415401375978374,-64.82041242701861,13.060143233772347,-1.1478203150187813,0.39702071299853,0.6383423760995797,-1.0709721058626052,1.1135161195861316,-0.008451277638179442,0.06672412497510082,0.11296887979600019,0.8212640730052833,0.9607563165217166,-0.006587203117031468,0.0,-0.4321360828467907,0.08706762155848231,-0.05739101575093907,-0.4226724489470648,0.10749948318925243,-0.04375790516681005,0.024653741673700047,-0.00742397624346397,-0.013127027178256118,0.39702071299853,0.6383423760995797,-1.0,0.0,0.0
24.0,0.48000000000000015,1.9946682075998048,0.4306128632070354,-0.09473263566726084,4.676961711591096,0.0,0.0,4.664013775356215,77.19545482554692,-23.086859403269816,1.8527889872908463,-66.18485843335871,11.20228728654182,-0.5612569150897995,0.41633754877429874,0.6174922495790043,-0.9095305968374743,1.1135926361466246,-0.009208781446798299,0.0635790379978081,0.11030009784671066,0.9284987820159113,0.9625710255161611,-0.006701697778978308,0.0,-0.44123238955572475,0.07468191524361213,-0.028062845754489973,-0.4306128632070354,0.09473263566726084,-0.016485824436958948,0.021419442117251997,-0.007940414259970607,-0.012766847521991587,0.41633754877429874,0.6174922495790043,-0.9095305968374743,0.0,0.0
25.0,0.5000000000000001,2.03524145479219,0.43893961418252136,-0.08238279067568076,4.658771099654346,0.0,0.0,4.664013775356215,75.42703331018622,-22.72573265786877,1.3458982969830982,-67.5695848285443,9.422327529342281,-0.05699568144066792,0.43012254611051265,0.5941529423359754,-0.7484177698946706,1.1127982609195999,-0.011622374128205682,0.060200058217767694,0.10720431838955262,0.9704083476544576,0.9645245099015585,-0.006895721153378269,0.0,-0.4504638988569619,0.06281551686228187,-0.002849784072033396,-0.43893961418252136,0.08238279067568076,0.006675182023842469,0.018190611936749868,-0.008326750975485964,-0.01234984499158008,0.43012254611051265,0.5941529423359754,-0.7484177698946706,0.0,0.0
26.0,0.5200000000000001,1.9539233864992478,0.4475420651047316,-0.07049973182896126,4.643802744256453,0.0,0.0,4.664013775356215,74.14735096314764,-22.245340887744977,0.9205894392485007,-68.96347374318545,7.726226729509582,0.3651137050848635,0.43921706754904283,0.5686808122338081,-0.587704876853,1.1115003831631538,-0.015234163822685377,0.056587175503651645,0.10379846141621138,0.8906527321454208,0.9666176060727194,-0.007145413135103869,0.0,-0.4597564916212363,0.05150817819673055,0.018255685254243176,-0.4475420651047316,0.07049973182896126,0.025733484036089847,0.014968355397892985,-0.008602450922210236,-0.011883058846719502,0.43921706754904283,0.5686808122338081,-0.587704876853,0.0,0.0
27.0,0.5400000000000001,1.8942434878275076,0.45632640645571243,-0.0591261155842851,4.632048646719393,0.0,0.0,4.664013775356215,72.68327854399726,-21.590048612783065,0.5765047259087499,-70.35722886153857,6.118812706824375,0.7052527008442708,0.443297856465637,0.5415382931005472,-0.4274851985088724,1.106668880239492,-0.019071476459695702,0.05276013498868196,0.10018821505627615,0.8326460007330252,0.9688397271851599,-0.007430455146953808,0.0,-0.4690481924102572,0.0407920847121625,0.03526263504221354,-0.45632640645571243,0.0591261155842851,0.040699265832948854,0.011754097537060026,-0.008784341350980829,-0.011373616244676157,0.443297856465637,0.5415382931005472,-0.4274851985088724,0.0,0.0
28.0,0.5600000000000002,1.852755445749512,0.4651923635850252,-0.04829534972227416,4.623498942749215,0.0,0.0,4.664013775356215,71.61349469058409,-20.821973392708667,0.31317653605908463,-71.74308897497467,4.603811245889206,0.9636431346275671,0.44307049807196935,0.5130853770534956,-0.26788273967304094,1.1009947739821513,-0.023368966288610866,0.0487511648478735,0.09647580360233429,0.7928407544243515,0.9711729619432302,-0.007734074220404251,0.0,-0.4782872598331645,0.030692074972594706,0.04818215673137836,-0.4651923635850252,0.04829534972227416,0.051585087023558227,0.008549703970177625,-0.008865957129312763,-0.010830765862010941,0.44307049807196935,0.5130853770534956,-0.26788273967304094,0.0,0.0
29.0,0.5800000000000002,1.8271754816887298,0.4740537735464646,-0.038033642181204246,4.618141287955755,0.0,0.0,4.664013775356215,70.89085760780831,-19.95236252909167,0.12998159320995092,-73.10358846124606,3.182765260087021,1.1405599523772583,0.4391885141185698,0.4836650309675225,-0.1090650464746398,1.094751545440344,-0.027920910111647344,0.0445963140836911,0.09274650220412939,0.7688726004004293,0.9735970294132696,-0.008040650329098413,0.0,-0.48735725640830707,0.021218435067246806,0.057027997618862916,-0.4740537735464646,0.038033642181204246,0.05840666497363191,0.005357654793460398,-0.008861409961439415,-0.010261707541069913,0.4391885141185698,0.4836650309675225,-0.1090650464746398,0.0,0.0
30.0,0.6000000000000002,1.8161410051889744,0.482837543828836,-0.028360341561853797,4.615959987026262,0.0,0.0,4.664013775356215,70.45584728754513,-18.989628692166246,0.026072089015123562,-74.43109476750948,1.856905999279419,1.236349078973375,0.4322143957326674,0.4536076227343877,0.04873759952392254,1.0880671289540746,-0.03259111224494739,0.04033547048889591,0.08906858179023842,0.7593230805429328,0.9760892205068635,-0.008339877651060432,0.0,-0.4962072984500632,0.01237937332852946,0.06181745394866875,-0.482837543828836,0.028360341561853797,0.061183983576030075,0.0021813009294930907,-0.008783770282371373,-0.009673300619350449,0.4322143957326674,0.4536076227343877,0.04873759952392254,0.0,0.0
31.0,0.6200000000000002,1.8190693765053885,0.4914818317434893,-0.019288189107166044,4.61693473901674,0.0,0.0,4.664013775356215,70.28978836943968,-17.947480585280996,-0.007093430058073672,-75.71954543021465,0.6265635020216508,1.2514528575445834,0.4226885061523604,0.42322004890410814,0.20428252795973625,1.0811836858099064,-0.03741648374710562,0.0360128525514119,0.08549470442003171,0.7635757015281874,0.9786240626961393,-0.008625092138970128,0.0,-0.5047969695347644,0.004177090013477672,0.06257264287722916,-0.4914818317434893,0.019288189107166044,0.059942890795443994,-0.0009747519904781399,-0.008644287914653326,-0.009072152454687753,0.4226885061523604,0.42322004890410814,0.20428252795973625,0.0,0.0
32.0,0.6400000000000002,1.835999199452243,0.4999356018665365,-0.010823788129083882,4.621020389575935,0.0,0.0,4.664013775356215,70.3577105960505,-16.832891641870386,-0.07898337136309319,-76.96388272951839,-0.5088288044330012,1.186446888103019,0.4110987304796097,0.39279597794568116,0.342715467552227,1.074221936076221,-0.04244563570328484,0.03168619929789843,0.08206334843383147,0.7816611415152895,0.9811678633013946,-0.008893153798272675,0.0,-0.5130925515301226,-0.003392192029553341,0.059322344405150954,-0.4999356018665365,0.010823788129083882,0.05474087893750778,-0.004085650559194853,-0.00845377012304721,-0.008464400978082163,0.4110987304796097,0.39279597794568116,0.342715467552227,0.0,0.0
33.0,0.6600000000000003,1.866284508774502,0.5081575764761287,-0.0029678685701702585,4.62787469892698,0.0,0.0,4.664013775356215,70.61171908138269,-15.647449826153679,-0.2060436148629453,-78.16050407612317,-1.550582147418229,1.0427974601707934,0.39785524803269656,0.36262399202713397,0.447309698215708,1.0671759240744896,-0.04771986623093043,0.027460386258733583,0.07880087199713721,0.8129695244082774,0.9836587589549687,-0.009144646585881272,0.0,-0.5210700271741545,-0.010337214316121527,0.05213987300853967,-0.5081575764761287,0.0029678685701702585,0.04601370121990938,-0.006854309351044918,-0.008221974609592175,-0.007855919558913623,0.39785524803269656,0.36262399202713397,0.447309698215708,0.0,0.0
34.0,0.6800000000000003,1.9080047802870101,0.5161146814367826,0.004284611270372421,4.6368208928912935,0.0,0.0,4.664013775356215,71.09039039628233,-14.375875438255205,-0.3414449263577326,-79.30687695001637,-2.5007895490670706,0.8330022472222036,0.3834403593419351,0.33301580783884926,0.5087543633237669,1.060446333584668,-0.052410949606963714,0.023601633765642217,0.07572383330608898,0.8557271190641301,0.985938814800905,-0.009384986884113858,0.0,-0.5287125130001091,-0.016671930327113803,0.04165011236111018,-0.5161146814367826,-0.004284611270372421,0.03462305328967396,-0.008946193964313842,-0.007957104960653938,-0.00725247984054268,0.3834403593419351,0.33301580783884926,0.5087543633237669,0.0,0.0
35.0,0.7000000000000003,1.9578953660261542,0.5237834886236213,0.010944927427149406,4.646995980157769,0.0,0.0,4.664013775356215,71.79020642471104,-13.038866834952882,-0.43680085884416936,-80.40111657576261,-3.3623716307593683,0.578554586491125,0.3683334994278095,0.3042417052674243,0.5264735792796363,1.0541605042239641,-0.056214889202450165,0.0208317445705434,0.07284006432723024,0.9070980018535136,0.9875787419104471,-0.009621442065036871,0.0,-0.5360074438384175,-0.02241581087172912,0.02892772932455625,-0.5237834886236213,-0.010944927427149406,0.021667729810866523,-0.010175087266475202,-0.007668807186838711,-0.006660316156776985,0.3683334994278095,0.3042417052674243,0.5264735792796363,0.0,0.0
36.0,0.7200000000000003,2.0117573915244913,0.5311501586121775,0.01702976153249789,4.6575254517433615,0.0,0.0,4.664013775356215,72.65692489051693,-11.668894915917848,-0.46647351655281744,-81.44332598860771,-4.13935767286378,0.3038013614292561,0.3529187606592292,0.27650792879587754,0.5061395598891911,1.0481437143781271,-0.05898513761327666,0.020188933429112734,0.0701502811227253,0.9635071638558568,0.9879597113441475,-0.009859764798238331,0.0,-0.5429555065907181,-0.02759571781909187,0.015190068071462805,-0.5311501586121775,-0.01702976153249789,0.008261190202924502,-0.010529471585592809,-0.007366669988556174,-0.006084834105348484,0.3529187606592292,0.27650792879587754,0.5061395598891911,0.0,0.0
37.0,0.7400000000000003,2.0244195108579475,0.538208533825362,0.02255992010841544,4.667648242941145,0.0,0.0,4.664013775356215,73.6526070132482,-10.3000545310864,-0.4325045130237207,-82.4350250375352,-4.836277019380366,0.031158407979069817,0.3375110097394275,0.2499529611634797,0.45597129675860976,1.042276250321926,-0.06052202059905578,0.020998063904691194,0.06765014881886589,0.9793913562205893,0.9874801947643538,-0.01010218894586156,0.0,-0.549566833583568,-0.032241846795869104,0.0015579203989534909,-0.538208533825362,-0.02255992010841544,-0.0046275478531907265,-0.010122791197783698,-0.007058375213184531,-0.00553015857591755,0.3375110097394275,0.2499529611634797,0.45597129675860976,0.0,0.0
38.0,0.7600000000000003,1.9714178611174815,0.5449587540201506,0.027558979331685034,4.676767668876318,0.0,0.0,4.664013775356215,74.7419495148776,-8.972481655053933,-0.35417821714808134,-83.37817077874851,-5.457797482231397,-0.22143833762496679,0.3223597443642154,0.22463668197525982,0.38401922741197875,1.036454293244686,-0.060882831818490975,0.021974681074284092,0.06533184157154782,0.9295316451008239,0.9869017301947309,-0.010347355749621144,0.0,-0.5558544718583234,-0.03638531654820931,-0.01107191688124834,-0.5449587540201506,-0.027558979331685034,-0.01623876157913588,-0.009119425935172565,-0.006750220194788548,-0.004999059223269594,0.3223597443642154,0.22463668197525982,0.38401922741197875,0.0,0.0
39.0,0.7800000000000004,1.9286515648035552,0.5514059489074349,0.03205171297119023,4.684448053424557,0.0,0.0,4.664013775356215,75.87096414757745,-7.718443352812916,-0.25546103480308274,-84.27514567606829,-6.008494108478852,-0.4408873688421691,0.307615566244056,0.20055433555194094,0.29697567695632227,1.0304975457584649,-0.060086176563926966,0.022579509331663347,0.0631853055555984,0.8895142168186384,0.9865436515392805,-0.010591609109962095,0.0,-0.5618343045071219,-0.04005662738985902,-0.022044368442108456,-0.5514059489074349,-0.03205171297119023,-0.026017730904726886,-0.007680384548239161,-0.006447194887284291,-0.004492733639505194,0.307615566244056,0.20055433555194094,0.29697567695632227,0.0,0.0
40.0,0.8000000000000004,1.8966444185036628,0.557558260232316,0.036062799682229044,4.690387566963683,0.0,0.0,4.664013775356215,76.97501617842447,-6.560871069922,-0.15748985407762467,-85.12859041884685,-6.492532060492982,-0.6181443113504479,0.2933110500327887,0.17765362830559886,0.2000214062778132,1.0241526785195276,-0.05800343217794651,0.022614705402717764,0.0611994816869982,0.8597525231835713,0.9865228182829812,-0.010830404649888006,0.0,-0.5675239361256457,-0.043283547069953215,-0.030907215567522392,-0.557558260232316,-0.036062799682229044,-0.033580154419232615,-0.005939513539126473,-0.006152311324881143,-0.004011086711038815,0.2933110500327887,0.17765362830559886,0.2000214062778132,0.0,0.0
41.0,0.8200000000000004,1.8754544835562146,0.5634244812329718,0.03961587224834102,4.694387995089239,0.0,0.0,4.664013775356215,78.06101793631773,-5.517556836778478,-0.07601477104194564,-85.94085578167784,-6.913577468973911,-0.7472273235297096,0.27948677311110426,0.1558446207516473,0.0971161444563563,1.0175040999853722,-0.054357774758536634,0.022011477015239367,0.059363390539549074,0.8402704626107089,0.9868799420485707,-0.011059311642614153,0.0,-0.5729390385445189,-0.04609051645982608,-0.03736136617648548,-0.5634244812329718,-0.03961587224834102,-0.038673657704561146,-0.004000428125555899,-0.0058662210006558135,-0.003553072566111974,0.27948677311110426,0.1558446207516473,0.0971161444563563,0.0,0.0
