step,time,reward,x,y,psi,x_d,y_d,psi_d,Fx,Fy,N,Fx_set,Fy_set,N_set,u,v,r,u_current,v_current,rmsAc,r0,r1,r2,r3,r4,a0,a1,a2,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
1.0,0.02,1.131177035909396,-0.0343557191486219,-0.2886148310213936,1.153517561846492,0.0,0.0,3.4396069752750877,139.95682058833714,-57.831406594886445,0.0,150.0,138.76861727869402,20.0,0.5086961764707669,0.14199510646282032,2.5,1.0601207380293216,-0.23147414018398446,0.0,0.23380632924733238,-0.00743413905432054,1.0,-0.09519515428361579,0.0,1.0,0.9251241151912936,1.0,0.0343557191486219,0.2886148310213936,1.0,0.0,0.0,0.0,0.5086961764707669,0.14199510646282032,1.0,0.0,0.0
2.0,0.04,1.0485867914968567,-0.02418179561920656,-0.28577492889213724,1.203517561846492,0.0,0.0,3.4396069752750877,63.44794633906435,-29.70415037096759,-9.862499999999999,5.1533578722932845,43.29222465320905,20.0,0.6290493417538505,0.16583383327377024,3.7671875000000004,1.0898317542848202,-0.23445329295547554,0.26702559417021304,0.23835810876980434,-0.0055823167551238865,0.8519602940196337,-0.036149294537457556,0.0,0.0343557191486219,0.2886148310213936,1.0,0.02418179561920656,0.28577492889213724,1.0,-0.04999999999999982,-0.01017392352941534,-0.0028399021292563886,0.6290493417538505,0.16583383327377024,1.0,0.0,0.0
3.0,0.06,1.0616620440825728,-0.01160080878412955,-0.2824582522266618,1.278861311846492,0.0,0.0,3.4396069752750877,48.73217559947297,-22.553874640533802,-22.260840698242195,-0.18795198064976826,41.801276035349446,20.0,0.7142146463482772,0.19960120414186786,3.484582412719726,1.0994502927699563,-0.23634696287316714,0.25541779430311057,0.24329467942804472,-0.003625223677523753,0.8579146357455785,-0.03592204741352669,0.0,-0.0012530132043317883,0.2786751735689963,1.0,0.01160080878412955,0.2824582522266618,1.0,-0.07534375000000004,-0.01258098683507701,-0.0033166766654754154,0.7142146463482772,0.19960120414186786,1.0,0.0,0.0
4.0,0.08,1.077690864876402,0.0026834841428359946,-0.2784662281438245,1.3485529601008865,0.0,0.0,3.4396069752750877,37.32935479759173,-18.10485572244694,-19.064508384995605,-2.9777487455344462,41.12498408444599,20.0,0.7744806218782023,0.23998739425063814,3.6015188645952754,1.1001323338518005,-0.2392419927292187,0.23690849408307435,0.2484792870642006,-0.0024317526665402715,0.8674953768543529,-0.03585204637561107,0.0,-0.019851658303562975,0.2741665605629733,1.0,-0.0026834841428359946,0.2784662281438245,1.0,-0.06969164825439478,-0.014284292926965545,-0.003992024082837331,0.7744806218782023,0.23998739425063814,1.0,0.0,0.0
5.0,0.1,1.0922958269119314,0.01817309658040004,-0.27366648025881174,1.420583337392792,0.0,0.0,3.4396069752750877,28.09025645387651,-16.56766214836597,-20.357060425176915,-5.759132469037478,40.27292519050968,20.0,0.8136580323779199,0.28157557502632885,3.556886311448161,1.0938135541857326,-0.24170064456611917,0.22079046836625013,0.2537651390263412,-0.0016094758995370167,0.8759254617261588,-0.03578529794103157,0.0,-0.038394216460249854,0.2684861679367312,1.0,-0.01817309658040004,0.27366648025881174,1.0,-0.07203037729190553,-0.015489612437564046,-0.004799747885012751,0.8136580323779199,0.28157557502632885,1.0,0.0,0.0
6.0,0.12000000000000001,1.1050633779767975,0.03444625722795844,-0.26803496875828514,1.4917210636217553,0.0,0.0,3.4396069752750877,20.752377643594613,-16.72422985012356,-19.858714402280693,-8.534569151146524,39.25006658194199,20.0,0.8350927841190569,0.32109458683653663,3.5745470111630744,1.0834128649851344,-0.24254993718160794,0.207520485402635,0.2589302415718498,-0.0010707072913557604,0.8829274090256111,-0.035723565329307524,0.0,-0.056897127674310155,0.2616671105462799,1.0,-0.03444625722795844,0.26803496875828514,1.0,-0.0711377262289632,-0.016273160647558398,-0.005631511500526598,0.8350927841190569,0.32109458683653663,1.0,0.0,0.0
7.0,0.14,1.1160784487889506,0.05114811291033958,-0.2616130770215544,1.5632120038450168,0.0,0.0,3.4396069752750877,15.391755749956607,-17.88955564274223,-20.055167110054462,-11.269373827028165,38.0934285010453,20.0,0.8423250331066506,0.3565399778160157,3.5676511224062666,1.0714806549511096,-0.24110270582056564,0.19660118959349684,0.26372960345845126,-0.000710850268085713,0.8887309668303147,-0.035671271231729716,0.0,-0.07512915884685444,0.2539561900069687,1.0,-0.05114811291033958,0.2616130770215544,1.0,-0.07149094022326152,-0.01670185568238114,-0.006421891736730745,0.8423250331066506,0.3565399778160157,1.0,0.0,0.0
8.0,0.16,1.1254050726030373,0.06799461357247259,-0.2544822774652341,1.6345650262931422,0.0,0.0,3.4396069752750877,11.821035571634928,-19.452485877322975,-19.978344101938816,-13.935412817443863,36.83375215195913,20.0,0.8386155993420735,0.38703342742064056,3.5703581096639145,1.0604086672862538,-0.23728815100098738,0.18752671847932886,0.2679253565141821,-0.000472311681604403,0.8935830218859923,-0.035630994115532645,0.0,-0.09290275211629243,0.24555834767972753,1.0,-0.06799461357247259,0.2544822774652341,1.0,-0.07135302244812536,-0.016846500662133015,-0.007130799556320289,0.8386155993420735,0.38703342742064056,1.0,0.0,0.0
9.0,0.18,1.1330765309878443,0.08476692555931406,-0.2467416089168213,1.7059721884864205,0.0,0.0,3.4396069752750877,11.421071544438512,-19.9817510254517,-20.00848346610294,-16.51662978417077,35.498291786165005,20.0,0.8296760234828942,0.4142554287552253,3.569297676401047,1.075280265414269,-0.2140265670177072,0.1799002004103946,0.27131324235443555,-0.0003137216751516606,0.8976813477591723,-0.03560433745061195,0.0,-0.11011086522780514,0.2366552785744334,1.0,-0.08476692555931406,0.2467416089168213,1.0,-0.07140716219327836,-0.016772311986841468,-0.007740668548412821,0.8296760234828942,0.4142554287552253,1.0,0.0,0.0
10.0,0.19999999999999998,1.1391297685992152,0.10136044602897194,-0.23845650034171678,1.7773581420144415,0.0,0.0,3.4396069752750877,11.599065161448818,-20.226207833353385,-19.996673986629038,-19.00465582896266,34.108490631868385,20.0,0.8166837591539226,0.4386103108578832,3.569713428072417,1.0915490873496483,-0.18672992926574472,0.17342426317821166,0.27375399594639466,-0.00020840740098290676,0.9011761297965614,-0.035591949742757895,0.0,-0.12669770552641774,0.22738993754578923,1.0,-0.10136044602897194,0.23845650034171678,1.0,-0.07138595352802102,-0.016593520469657883,-0.008285108575104505,0.8166837591539226,0.4386103108578832,1.0,0.0,0.0
