step,time,reward,x,y,psi,x_d,y_d,psi_d,Fx,Fy,N,Fx_set,Fy_set,N_set,u,v,r,u_current,v_current,rmsAc,r0,r1,r2,r3,r4,a0,a1,a2,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
1.0,0.02,0.9666474899078837,0.26612145569845924,-0.40166715732180014,2.975914704910376,0.0,0.0,0.3382564567929043,41.57858434521242,-7.7800173110356985,0.0,-24.012203093174435,150.0,-20.0,0.030818212722873658,0.24950874155958652,-2.5,0.9044066398288377,-0.17637638342069312,0.0,0.08989307600367472,-0.05572471809966085,1.0,-0.06752086799613018,0.0,-0.16008135395449624,1.0,-1.0,-0.26612145569845924,0.40166715732180014,-1.0,0.0,0.0,0.0,0.030818212722873658,0.24950874155958652,-1.0,0.0,0.0
2.0,0.04,0.9406916254698626,0.26673781995291673,-0.3966769824906084,2.925914704910376,0.0,0.0,0.3382564567929043,39.68464036853867,-23.51213091758539,9.862499999999999,-39.91821835476889,60.25007359827002,-20.0,0.030408426782118893,0.3139612725783315,-3.7671875000000004,0.9019395909000417,-0.17883265766948858,0.11739549073702715,0.09162120531863385,-0.04184385377369339,0.9319861784067236,-0.041071904481801425,0.0,-0.26612145569845924,0.40166715732180014,-1.0,-0.26673781995291673,0.3966769824906084,-1.0,0.04999999999999982,-0.000616364254457491,-0.0049901748311917404,0.030408426782118893,0.3139612725783315,-1.0,0.0,0.0
3.0,0.06,0.9609104269891533,0.2673459884885591,-0.3903977570390418,2.850570954910376,0.0,0.0,0.3382564567929043,40.083642145467095,-27.345830199517327,22.260840698242195,-40.241809588359075,57.63023181189436,-20.0,0.030130940040203138,0.3670918017228526,-3.484582412719726,0.8984930687740718,-0.1784222970248903,0.11225541478143912,0.0938722362998687,-0.027173902183174958,0.9348649030319238,-0.040652810159464335,0.0,-0.2682787305890605,0.3842015454126291,-1.0,-0.2673459884885591,0.3903977570390418,-1.0,0.07534375000000004,-0.0006081685356423838,-0.006279225451566617,0.030130940040203138,0.3670918017228526,-1.0,0.0,0.0
4.0,0.08,0.977380963624447,0.2679486072893632,-0.38305592100458474,2.7808793066559816,0.0,0.0,0.3382564567929043,41.07735906443378,-29.21473509705657,19.064508384995605,-40.32996147414976,56.20495401151878,-20.0,0.03144216388280668,0.4144430629762951,-3.6015188645952754,0.8949227008374252,-0.1777344997792624,0.10410356171954105,0.09658319651796765,-0.018227898461530848,0.9394486324538524,-0.040422966885841995,0.0,-0.2688664098276651,0.3746996934101252,-1.0,-0.2679486072893632,0.38305592100458474,-1.0,0.06969164825439433,-0.0006026188008040889,-0.007341836034457039,0.03144216388280668,0.4144430629762951,-1.0,0.0,0.0
5.0,0.1,0.9909293494224264,0.2685774505670193,-0.37476705974505886,2.708848929364076,0.0,0.0,0.3382564567929043,42.171151609707515,-30.96726315171459,20.357060425176915,-40.41827314370602,54.70519963776632,-20.0,0.034517389261756674,0.4560885655834034,-3.556886311448161,0.892739243129156,-0.17667947236621925,0.09700903636112441,0.09972462055135553,-0.01206428748972276,0.9434561210590561,-0.040187104698262366,0.0,-0.26945515429137346,0.36470133091844215,-1.0,-0.2685774505670193,0.37476705974505886,-1.0,0.07203037729190553,-0.0006288432776561104,-0.008288861259525881,0.034517389261756674,0.4560885655834034,-1.0,0.0,0.0
6.0,0.12000000000000001,1.002056260716896,0.26926779835225445,-0.3656452884333908,2.6377112031351126,0.0,0.0,0.3382564567929043,43.50174835426741,-32.44391063441123,19.858714402280693,-40.52243381417394,53.10673598943662,-20.0,0.03974425687595576,0.4923391363816935,-3.5745470111630744,0.8931886199116954,-0.17479482378895095,0.0911777241713484,0.1032634850510309,-0.008025793106920103,0.9467628547723049,-0.03994428599951975,0.0,-0.2701495587611596,0.35404490659624416,-1.0,-0.26926779835225445,0.3656452884333908,-1.0,0.07113772622896342,-0.0006903477852351347,-0.009121771311668081,0.03974425687595576,0.4923391363816935,-1.0,0.0,0.0
7.0,0.14,1.0116168555978324,0.2700626834897736,-0.3557985057057569,2.5662202629118513,0.0,0.0,0.3382564567929043,44.86990376675724,-33.913997269936466,20.055167110054462,-40.649050172301344,51.426129023133086,-20.0,0.04714926318201873,0.5230621745451963,-3.5676511224062666,0.8971547239679646,-0.17169065082705703,0.08639595837926538,0.10716141070434779,-0.005328381741410029,0.949483074081138,-0.039699247446243265,0.0,-0.2709936678153423,0.34284086015422055,-1.0,-0.2700626834897736,0.3557985057057569,-1.0,0.0714909402232613,-0.0007948851375191301,-0.009846782727633896,0.04714926318201873,0.5230621745451963,-1.0,0.0,0.0
8.0,0.16,1.020109547327564,0.271005668753414,-0.34533726221485295,2.494867240463726,0.0,0.0,0.3382564567929043,46.044590016522484,-35.497339746339456,19.978344101938816,-40.80748445003571,49.67723233300082,-20.0,0.056337167684627106,0.5479391790831987,-3.5703581096639145,0.904961508883666,-0.1670306161790401,0.08244663685499261,0.11137067672157089,-0.003540347459237529,0.9517356302125001,-0.03945641214726941,0.0,-0.2720498963335714,0.3311815488866722,-1.0,-0.271005668753414,0.34533726221485295,-1.0,0.07135302244812536,-0.0009429852636403946,-0.010461243490903938,0.056337167684627106,0.5479391790831987,-1.0,0.0,0.0
9.0,0.18,1.0278761032239896,0.27213241210710654,-0.334378478633189,2.423460078270448,0.0,0.0,0.3382564567929043,46.676126579585514,-37.33447149284283,20.00848346610294,-41.00446978687724,47.877623023138966,-20.0,0.06628744275955391,0.5664359361538936,-3.569297676401047,0.9165858349505713,-0.16087547404529967,0.0791594547873193,0.11583329186495715,-0.0023515906525073105,0.95361459953576,-0.039220197524220346,0.0,-0.27336313191251493,0.3191841534875931,-1.0,-0.27213241210710654,0.334378478633189,-1.0,0.07140716219327814,-0.0011267433536925608,-0.010958783581663967,0.06628744275955391,0.5664359361538936,-1.0,0.0,0.0
10.0,0.19999999999999998,1.0351171243240151,0.27345816096229764,-0.3230497599101111,2.352074124742427,0.0,0.0,0.3382564567929043,46.452270804296056,-39.392716358050144,19.996673986629038,-41.24239057370069,46.04722795185437,-20.0,0.07542758351498438,0.5781105178974099,-3.569713428072417,0.9315523578815206,-0.15353888319705805,0.0764063074100773,0.12048262724903168,-0.001562177352992352,0.9551911662535815,-0.03899449182560551,0.0,-0.27494927049133794,0.3069815196790291,-1.0,-0.27345816096229764,0.3230497599101111,-1.0,0.0713859535280208,-0.0013257488551911,-0.01132871872307789,0.07542758351498438,0.5781105178974099,-1.0,0.0,0.0
